date,ticker,price,daily_change,market_cap,trailing_pe,eps,52w_high,52w_low,open,high,low,close,volume
2026-03-09,COHR,252.32 USD,+7.04%,N/A,N/A,N/A,N/A,N/A,236.39,254.36,236.00,252.32,10.59M
2026-03-09,FLNC,15.70 USD,+6.22%,N/A,N/A,N/A,N/A,N/A,14.57,15.94,14.47,15.70,4.88M
2026-03-09,HUM,177.63 USD,-0.35%,N/A,N/A,N/A,N/A,N/A,177.05,178.36,172.94,177.63,1.75M
2026-03-09,IONQ,35.87 USD,+0.39%,N/A,N/A,N/A,N/A,N/A,34.77,36.08,33.81,35.87,16.39M
2026-03-09,KEY,19.69 USD,-0.86%,N/A,N/A,N/A,N/A,N/A,19.49,19.76,18.97,19.69,20.10M
2026-03-09,KO,77.27 USD,+0.99%,N/A,N/A,N/A,N/A,N/A,76.10,77.54,76.01,77.27,18.55M
2026-03-09,KTOS,92.47 USD,+6.29%,N/A,N/A,N/A,N/A,N/A,87.86,93.67,87.20,92.47,5.26M
2026-03-09,MOD,201.07 USD,+7.36%,N/A,N/A,N/A,N/A,N/A,183.38,201.60,180.82,201.07,1.45M
2026-03-09,NXT,108.13 USD,+6.61%,N/A,N/A,N/A,N/A,N/A,100.38,108.44,99.43,108.13,2.17M
2026-03-09,ORA,109.73 USD,+0.87%,N/A,N/A,N/A,N/A,N/A,107.72,109.80,106.10,109.73,"691,400"
2026-03-09,OXY,54.76 USD,+1.53%,N/A,N/A,N/A,N/A,N/A,54.17,55.82,53.82,54.76,33.14M
2026-03-09,PL,25.82 USD,+2.14%,N/A,N/A,N/A,N/A,N/A,24.84,26.09,24.45,25.82,10.88M
2026-03-09,PLUG,2.18 USD,+2.35%,N/A,N/A,N/A,N/A,N/A,2.07,2.21,2.01,2.18,74.75M
2026-03-09,RDW,9.65 USD,+12.87%,N/A,N/A,N/A,N/A,N/A,8.71,9.68,8.64,9.65,20.81M
2026-03-09,RKLB,71.48 USD,+1.95%,N/A,N/A,N/A,N/A,N/A,69.39,72.12,67.82,71.48,18.43M
2026-03-09,SPIR,10.35 USD,+8.38%,N/A,N/A,N/A,N/A,N/A,9.43,10.38,9.20,10.35,"682,500"
2026-03-09,T,27.24 USD,-3.88%,N/A,N/A,N/A,N/A,N/A,27.84,28.07,27.11,27.24,52.15M
2026-03-09,XOM,150.44 USD,-0.51%,N/A,N/A,N/A,N/A,N/A,152.02,153.89,149.47,150.44,25.53M
2026-03-10,AAPL,260.83 USD,+0.37%,N/A,N/A,N/A,N/A,N/A,257.65,262.48,256.95,260.83,30.59M
2026-03-10,ALAB,116.48 USD,-4.77%,N/A,N/A,N/A,N/A,N/A,122.02,123.00,115.83,116.48,4.28M
2026-03-10,AMD,203.23 USD,+0.27%,N/A,N/A,N/A,N/A,N/A,202.51,206.59,202.20,203.23,29.14M
2026-03-10,ATKR,61.18 USD,-0.67%,N/A,N/A,N/A,N/A,N/A,61.21,62.38,60.78,61.18,"248,600"
2026-03-10,AVAV,221.57 USD,-2.52%,N/A,N/A,N/A,N/A,N/A,224.68,228.40,220.90,221.57,2.51M
2026-03-10,CAT,715.32 USD,+1.68%,N/A,N/A,N/A,N/A,N/A,711.43,729.40,708.93,715.32,3.09M
2026-03-10,COHR,260.64 USD,+3.30%,N/A,N/A,N/A,N/A,N/A,259.00,272.59,258.18,260.64,7.87M
2026-03-10,FLNC,16.88 USD,+7.52%,N/A,N/A,N/A,N/A,N/A,15.94,16.91,15.66,16.88,4.69M
2026-03-10,HUM,172.74 USD,-2.75%,N/A,N/A,N/A,N/A,N/A,178.80,179.07,171.09,172.74,1.41M
2026-03-10,IONQ,35.12 USD,-2.09%,N/A,N/A,N/A,N/A,N/A,35.95,36.92,35.03,35.12,22.20M
2026-03-10,KEY,19.76 USD,+0.36%,N/A,N/A,N/A,N/A,N/A,19.71,20.17,19.41,19.76,18.75M
2026-03-10,KO,77.35 USD,+0.10%,N/A,N/A,N/A,N/A,N/A,76.95,77.87,76.57,77.35,17.24M
2026-03-10,KTOS,88.96 USD,-3.80%,N/A,N/A,N/A,N/A,N/A,91.44,92.30,88.64,88.96,3.30M
2026-03-10,MOD,201.27 USD,+0.10%,N/A,N/A,N/A,N/A,N/A,202.20,211.89,201.00,201.27,1.13M
2026-03-10,NXT,113.73 USD,+5.18%,N/A,N/A,N/A,N/A,N/A,109.77,115.24,109.44,113.73,2.86M
2026-03-10,ORA,110.84 USD,+1.01%,N/A,N/A,N/A,N/A,N/A,110.00,111.79,109.81,110.84,"710,400"
2026-03-10,OXY,53.12 USD,-2.99%,N/A,N/A,N/A,N/A,N/A,53.25,54.00,52.05,53.12,24.60M
2026-03-10,PL,25.40 USD,-1.63%,N/A,N/A,N/A,N/A,N/A,25.82,26.47,25.20,25.40,8.18M
2026-03-10,PLUG,2.12 USD,-2.75%,N/A,N/A,N/A,N/A,N/A,2.19,2.26,2.11,2.12,65.74M
2026-03-10,RDW,9.23 USD,-4.35%,N/A,N/A,N/A,N/A,N/A,9.50,9.70,9.16,9.23,12.21M
2026-03-10,RKLB,68.93 USD,-3.57%,N/A,N/A,N/A,N/A,N/A,70.34,72.93,68.62,68.93,18.25M
2026-03-10,SPIR,10.34 USD,-0.10%,N/A,N/A,N/A,N/A,N/A,10.30,10.73,10.18,10.34,"493,700"
2026-03-10,T,27.42 USD,+0.65%,N/A,N/A,N/A,N/A,N/A,27.36,27.65,27.17,27.42,37.60M
2026-03-10,XOM,148.13 USD,-1.54%,N/A,N/A,N/A,N/A,N/A,149.25,150.40,147.70,148.13,19.62M
2026-03-11,AAPL,260.81 USD,-0.01%,N/A,N/A,N/A,N/A,N/A,261.09,262.13,259.55,260.81,26.22M
2026-03-11,ALAB,124.71 USD,+7.07%,N/A,N/A,N/A,N/A,N/A,116.00,128.15,116.00,124.71,5.40M
2026-03-11,AMD,204.83 USD,+0.79%,N/A,N/A,N/A,N/A,N/A,205.11,209.21,203.63,204.83,23.08M
2026-03-11,ATKR,59.81 USD,-2.24%,N/A,N/A,N/A,N/A,N/A,61.15,61.63,59.10,59.81,"393,800"
2026-03-11,AVAV,207.73 USD,-6.25%,N/A,N/A,N/A,N/A,N/A,204.50,213.56,199.37,207.73,5.23M
2026-03-11,CAT,706.25 USD,-1.27%,N/A,N/A,N/A,N/A,N/A,712.14,719.05,702.29,706.25,1.95M
2026-03-11,COHR,251.41 USD,-3.54%,N/A,N/A,N/A,N/A,N/A,251.54,258.00,242.82,251.41,6.81M
2026-03-11,FLNC,17.11 USD,+1.36%,N/A,N/A,N/A,N/A,N/A,17.39,18.21,16.97,17.11,6.95M
2026-03-11,HUM,170.09 USD,-1.54%,N/A,N/A,N/A,N/A,N/A,172.13,173.75,168.92,170.09,1.38M
2026-03-11,IONQ,34.27 USD,-2.42%,N/A,N/A,N/A,N/A,N/A,35.29,35.89,33.50,34.27,29.30M
2026-03-11,KEY,19.65 USD,-0.56%,N/A,N/A,N/A,N/A,N/A,19.78,19.85,19.37,19.65,17.54M
2026-03-11,KO,77.10 USD,-0.32%,N/A,N/A,N/A,N/A,N/A,77.18,77.18,76.08,77.10,11.55M
2026-03-11,KTOS,88.92 USD,-0.04%,N/A,N/A,N/A,N/A,N/A,87.03,90.98,86.62,88.92,1.95M
2026-03-11,MOD,200.63 USD,-0.32%,N/A,N/A,N/A,N/A,N/A,200.15,205.20,198.01,200.63,"656,700"
2026-03-11,NXT,116.69 USD,+2.60%,N/A,N/A,N/A,N/A,N/A,115.59,118.81,113.67,116.69,1.63M
2026-03-11,ORA,108.39 USD,-2.21%,N/A,N/A,N/A,N/A,N/A,109.94,110.23,107.51,108.39,"638,300"
2026-03-11,OXY,55.58 USD,+4.63%,N/A,N/A,N/A,N/A,N/A,53.50,55.60,53.39,55.58,21.06M
2026-03-11,PL,25.44 USD,+0.16%,N/A,N/A,N/A,N/A,N/A,25.34,26.92,24.94,25.44,8.25M
2026-03-11,PLUG,2.23 USD,+5.19%,N/A,N/A,N/A,N/A,N/A,2.12,2.24,2.10,2.23,67.41M
2026-03-11,RDW,9.46 USD,+2.49%,N/A,N/A,N/A,N/A,N/A,9.35,9.82,9.15,9.46,14.50M
2026-03-11,RKLB,71.96 USD,+4.40%,N/A,N/A,N/A,N/A,N/A,68.80,73.30,68.33,71.96,18.14M
2026-03-11,SPIR,11.03 USD,+6.67%,N/A,N/A,N/A,N/A,N/A,10.34,11.11,10.34,11.03,"517,500"
2026-03-11,T,26.88 USD,-1.98%,N/A,N/A,N/A,N/A,N/A,27.38,27.44,26.59,26.88,46.93M
2026-03-11,XOM,151.58 USD,+2.33%,N/A,N/A,N/A,N/A,N/A,147.99,151.81,147.66,151.58,15.30M
2026-03-12,AAPL,255.76 USD,-1.94%,N/A,N/A,N/A,N/A,N/A,258.66,258.95,254.18,255.76,40.79M
2026-03-12,ALAB,119.90 USD,-3.86%,N/A,N/A,N/A,N/A,N/A,123.11,124.30,118.05,119.90,3.62M
2026-03-12,AMD,197.74 USD,-3.46%,N/A,N/A,N/A,N/A,N/A,202.83,203.62,196.67,197.74,28.89M
2026-03-12,ATKR,56.75 USD,-5.12%,N/A,N/A,N/A,N/A,N/A,59.00,59.00,56.60,56.75,"450,800"
2026-03-12,AVAV,211.88 USD,+2.00%,N/A,N/A,N/A,N/A,N/A,212.71,219.51,205.61,211.88,2.88M
2026-03-12,CAT,699.36 USD,-0.98%,N/A,N/A,N/A,N/A,N/A,691.68,702.43,678.47,699.36,3.23M
2026-03-12,COHR,241.27 USD,-4.03%,N/A,N/A,N/A,N/A,N/A,244.80,251.12,239.08,241.27,5.72M
2026-03-12,FLNC,16.42 USD,-4.03%,N/A,N/A,N/A,N/A,N/A,16.70,17.15,16.18,16.42,3.85M
2026-03-12,HUM,162.84 USD,-4.26%,N/A,N/A,N/A,N/A,N/A,169.78,170.08,162.77,162.84,1.81M
2026-03-12,IONQ,33.03 USD,-3.62%,N/A,N/A,N/A,N/A,N/A,33.98,34.72,33.03,33.03,22.09M
2026-03-12,KEY,19.22 USD,-2.19%,N/A,N/A,N/A,N/A,N/A,19.20,19.35,19.05,19.22,17.05M
2026-03-12,KO,77.08 USD,-0.03%,N/A,N/A,N/A,N/A,N/A,76.89,77.63,76.37,77.08,16.84M
2026-03-12,KTOS,89.46 USD,+0.61%,N/A,N/A,N/A,N/A,N/A,88.94,91.37,85.39,89.46,3.94M
2026-03-12,MOD,191.93 USD,-4.34%,N/A,N/A,N/A,N/A,N/A,194.17,198.30,186.63,191.93,"976,200"
2026-03-12,NXT,115.90 USD,-0.68%,N/A,N/A,N/A,N/A,N/A,113.37,116.69,113.04,115.90,1.66M
2026-03-12,ORA,110.06 USD,+1.54%,N/A,N/A,N/A,N/A,N/A,108.60,111.76,107.96,110.06,"592,100"
2026-03-12,OXY,58.41 USD,+5.09%,N/A,N/A,N/A,N/A,N/A,56.80,59.15,56.42,58.41,39.40M
2026-03-12,PL,24.97 USD,-1.85%,N/A,N/A,N/A,N/A,N/A,25.97,26.06,24.28,24.97,9.44M
2026-03-12,PLUG,2.21 USD,-0.90%,N/A,N/A,N/A,N/A,N/A,2.20,2.32,2.16,2.21,85.75M
2026-03-12,RDW,9.48 USD,+0.21%,N/A,N/A,N/A,N/A,N/A,9.32,9.71,9.04,9.48,15.61M
2026-03-12,RKLB,68.37 USD,-4.99%,N/A,N/A,N/A,N/A,N/A,71.95,72.60,68.28,68.37,17.68M
2026-03-12,SPIR,10.83 USD,-1.81%,N/A,N/A,N/A,N/A,N/A,11.03,11.20,10.69,10.83,"416,400"
2026-03-12,T,27.11 USD,+0.85%,N/A,N/A,N/A,N/A,N/A,26.77,27.11,26.45,27.11,32.64M
2026-03-12,XOM,153.53 USD,+1.29%,N/A,N/A,N/A,N/A,N/A,152.27,155.00,151.63,153.53,26.05M
2026-03-13,AAPL,250.12 USD,-2.21%,N/A,N/A,N/A,N/A,N/A,255.48,256.33,249.52,250.12,36.93M
2026-03-13,ALAB,120.31 USD,+0.34%,N/A,N/A,N/A,N/A,N/A,121.28,123.15,117.26,120.31,3.45M
2026-03-13,AMD,193.39 USD,-2.20%,N/A,N/A,N/A,N/A,N/A,198.11,199.68,192.27,193.39,27.56M
2026-03-13,ATKR,56.13 USD,-1.09%,N/A,N/A,N/A,N/A,N/A,57.51,57.85,55.31,56.13,"408,300"
2026-03-13,AVAV,207.07 USD,-2.27%,N/A,N/A,N/A,N/A,N/A,213.07,220.75,206.64,207.07,1.38M
2026-03-13,CAT,692.67 USD,-0.96%,N/A,N/A,N/A,N/A,N/A,703.00,705.59,685.87,692.67,2.04M
2026-03-13,COHR,242.76 USD,+0.62%,N/A,N/A,N/A,N/A,N/A,248.38,251.66,241.21,242.76,3.93M
2026-03-13,FLNC,16.38 USD,-0.24%,N/A,N/A,N/A,N/A,N/A,16.76,17.41,16.01,16.38,3.39M
2026-03-13,HUM,164.59 USD,+1.08%,N/A,N/A,N/A,N/A,N/A,164.61,168.31,164.17,164.59,1.27M
2026-03-13,IONQ,32.98 USD,-0.15%,N/A,N/A,N/A,N/A,N/A,33.58,34.58,32.83,32.98,15.35M
2026-03-13,KEY,18.90 USD,-1.66%,N/A,N/A,N/A,N/A,N/A,19.34,19.48,18.84,18.90,23.40M
2026-03-13,KO,77.34 USD,+0.34%,N/A,N/A,N/A,N/A,N/A,77.47,78.05,77.19,77.34,11.97M
2026-03-13,KTOS,87.53 USD,-2.16%,N/A,N/A,N/A,N/A,N/A,90.00,91.90,87.20,87.53,2.75M
2026-03-13,MOD,188.54 USD,-1.77%,N/A,N/A,N/A,N/A,N/A,194.14,196.95,187.66,188.54,"507,200"
2026-03-13,NXT,119.64 USD,+3.23%,N/A,N/A,N/A,N/A,N/A,117.41,120.99,115.98,119.64,1.94M
